ID,genre
tt10319716,1
tt10319744,12
tt10319744,17
tt10319756,0
tt10319756,8
tt10319778,10
tt10319792,25
tt10319816,25
tt10319842,10
tt10319842,17
tt10319856,17
tt10319864,22
tt10319870,10
tt10319884,0
tt10319896,9
tt10319940,0
tt10319940,15
tt10319944,17
tt10320004,0
tt10320004,22
tt10320006,12
tt10320010,12
tt10320014,12
tt10320018,12
tt10320026,0
tt10320026,21
tt10320046,0
tt10320046,25
tt10320076,12
tt10320080,12
tt10320084,10
tt10320090,0
tt10320090,25
tt10320094,10
tt10320100,10
tt10320102,0
tt10320102,1
tt10320104,0
tt10320104,25
tt10320120,19
tt10320154,0
tt10320154,25
tt10320344,1
tt10320346,1
tt10320348,1
tt10320350,1
tt10320352,1
tt10320354,1
tt10320356,1
tt10320358,1
tt10320360,1
tt10320362,1
tt10320364,1
tt10320366,1
tt10320368,1
tt10320370,1
tt10320372,1
tt10320374,1
tt10320376,1
tt10320380,1
tt10320382,1
tt10320384,1
tt10320486,0
tt10320642,1
tt10320642,4
tt10320642,19
tt10320644,1
tt10320644,4
tt10320644,19
tt10320646,1
tt10320646,4
tt10320646,19
tt10320648,1
tt10320648,4
tt10320648,19
tt10320650,1
tt10320650,4
tt10320650,19
tt10320652,1
tt10320652,4
tt10320652,19
tt10320654,1
tt10320654,4
tt10320654,19
tt10320656,1
tt10320656,4
tt10320656,19
tt10320658,1
tt10320658,4
tt10320658,19
tt10320660,1
tt10320660,4
tt10320660,19
tt10320662,1
tt10320662,4
tt10320662,19
tt10320664,1
tt10320664,4
tt10320664,19
tt10320666,1
tt10320666,4
tt10320666,19
tt10320668,1
tt10320668,4
tt10320668,19
tt10320670,1
tt10320670,4
tt10320670,19
tt10320672,1
tt10320672,4
tt10320672,19
tt10320674,1
tt10320674,4
tt10320674,19
tt10320676,1
tt10320676,4
tt10320676,19
tt10320678,1
tt10320678,4
tt10320678,19
tt10320680,1
tt10320680,4
tt10320680,19
tt10320704,1
tt10320704,5
tt10320704,21
tt10320706,1
tt10320706,5
tt10320706,21
tt10320708,1
tt10320708,5
tt10320708,21
tt10320710,1
tt10320710,5
tt10320710,21
tt10320712,1
tt10320712,5
tt10320712,21
tt10320714,1
tt10320714,5
tt10320714,21
tt10320716,1
tt10320716,5
tt10320716,21
tt10320718,1
tt10320718,5
tt10320718,21
tt10320720,1
tt10320720,5
tt10320720,21
tt10320722,1
tt10320722,5
tt10320722,21
tt10320726,1
tt10320726,5
tt10320726,21
tt10320728,1
tt10320728,5
tt10320728,21
tt10320730,1
tt10320730,5
tt10320730,21
tt10320732,1
tt10320732,5
tt10320732,21
tt10320734,1
tt10320734,5
tt10320734,21
tt10320736,1
tt10320736,5
tt10320736,21
tt10320738,1
tt10320738,5
tt10320738,21
tt10320740,1
tt10320740,5
tt10320740,21
tt10320742,1
tt10320742,5
tt10320742,21
tt10320744,1
tt10320744,5
tt10320744,21
tt10320746,1
tt10320746,5
tt10320746,21
tt10320748,1
tt10320748,5
tt10320748,21
tt10320750,1
tt10320750,5
tt10320750,21
tt10320752,1
tt10320752,5
tt10320752,21
tt10320754,1
tt10320754,5
tt10320754,21
tt10320756,1
tt10320756,5
tt10320756,21
tt10320758,1
tt10320758,5
tt10320758,21
tt10320768,1
tt10320768,5
tt10320768,21
tt10320770,1
tt10320770,5
tt10320770,21
tt10320774,1
tt10320774,5
tt10320774,21
tt10320776,1
tt10320776,5
tt10320776,21
tt10320780,1
tt10320780,5
tt10320780,21
tt10320784,1
tt10320784,5
tt10320784,21
tt10320786,1
tt10320786,5
tt10320786,21
tt10320788,1
tt10320788,5
tt10320788,21
tt10320790,1
tt10320790,5
tt10320790,21
tt10320818,0
tt10320840,0
tt10320844,1
tt10320844,5
tt10320844,21
tt10320846,1
tt10320846,5
tt10320846,21
tt10320848,1
tt10320848,5
tt10320848,21
tt10320850,1
tt10320850,5
tt10320850,21
tt10320852,1
tt10320852,5
tt10320852,21
tt10320854,0
tt10320858,1
tt10320858,5
tt10320858,21
tt10320860,1
tt10320860,5
tt10320860,21
tt10320862,1
tt10320862,5
tt10320862,21
tt10320864,0
tt10320866,1
tt10320866,5
tt10320866,21
tt10320868,1
tt10320868,5
tt10320868,21
tt10320870,1
tt10320870,5
tt10320870,21
tt10320872,1
tt10320872,5
tt10320872,21
tt10320874,1
tt10320874,5
tt10320874,21
tt10320876,1
tt10320876,5
tt10320876,21
tt10320878,1
tt10320878,5
tt10320878,21
tt10320880,1
tt10320880,5
tt10320880,21
tt10320882,1
tt10320882,5
tt10320882,21
tt10320884,1
tt10320884,5
tt10320884,21
tt10320886,1
tt10320886,5
tt10320886,21
tt10321138,2
tt10321150,1
tt10321214,1
tt10321216,1
tt10321218,1
tt10321220,1
tt10321222,1
tt10321224,1
tt10321226,1
tt10321228,1
tt10321230,1
tt10321232,1
tt10321234,1
tt10321236,1
tt10321238,1
tt10321240,1
tt10321242,1
tt10321244,1
tt10321246,1
tt10321248,1
tt10321250,1
tt10321252,1
tt10321306,0
tt10321306,1
tt10321372,8
tt10321388,0
tt10321398,0
tt10321572,5
tt10321572,10
tt10321572,21
tt10321610,0
tt10321610,1
tt10321614,23
tt10321632,23
tt10321640,23
tt10321666,23
tt10321688,23
tt10321692,23
tt10321724,23
tt10321742,23
tt10321756,23
tt10321764,23
tt10321768,23
tt10321774,23
tt10321778,23
tt10321782,23
tt10321788,23
tt10321798,23
tt10321804,23
tt10321808,23
tt10321816,23
tt10321838,23
tt10321842,1
tt10321858,23
tt10321862,0
tt10321862,2
tt10321862,4
tt10321908,23
tt10321942,23
tt10321954,23
tt10321972,23
tt10321984,23
tt10322012,23
tt10322018,0
tt10322028,23
tt10322034,23
tt10322040,23
tt10322048,10
tt10322048,12
tt10322092,23
tt10322114,23
tt10322126,12
tt10322138,23
tt10322142,2
tt10322142,13
tt10322142,14
tt10322146,23
tt10322148,23
tt10322158,12
tt10322172,7
tt10322182,2
tt10322182,12
tt10322188,2
tt10322188,12
tt10322206,12
tt10322254,10
tt10322254,17
tt10322346,0
tt10322346,22
tt10322360,0
tt10322360,1
tt10322382,0
tt10322384,17
tt10322392,17
tt10322396,17
tt10322414,2
tt10322414,13
tt10322414,17
tt10322464,2
tt10322494,12
tt10322548,2
tt10322554,23
tt10322556,2
tt10322564,2
tt10322566,17
tt10322568,2
tt10322570,2
tt10322576,1
tt10322576,19
tt10322576,25
tt10322578,2
tt10322580,2
tt10322582,2
tt10322582,13
tt10322582,17
tt10322588,0
tt10322588,22
tt10322590,2
tt10322594,2
tt10322596,2
tt10322600,2
tt10322604,2
tt10322606,2
tt10322610,2
tt10322612,2
tt10322616,2
tt10322618,2
tt10322634,2
tt10322642,2
tt10322648,1
tt10322654,0
tt10322654,1
tt10322668,12
tt10322670,0
tt10322670,4
tt10322672,12
tt10322674,12
tt10322676,12
tt10322678,12
tt10322680,12
tt10322688,2
tt10322690,0
tt10322692,10
tt10322694,12
tt10322702,7
tt10322710,4
tt10322734,4
tt10322736,24
tt10322740,12
tt10322772,2
tt10322772,13
tt10322772,17
tt10322776,0
tt10322784,3
tt10322784,9
tt10322784,21
tt10322808,10
tt10322812,10
tt10322818,10
tt10322820,17
tt10322822,10
tt10322830,10
tt10322836,10
tt10322840,10
tt10322856,10
tt10322862,10
tt10322868,1
tt10322880,23
tt10322882,23
tt10322884,23
tt10322886,0
tt10322886,7
tt10322890,2
tt10322908,23
tt10322912,23
tt10322914,23
tt10322916,23
tt10322918,23
tt10322924,23
tt10322932,10
tt10322974,7
tt10322976,14
tt10322984,17
tt10322986,0
tt10322986,1
tt10323004,0
tt10323004,22
tt10323016,0
tt10323016,1
tt10323022,25
tt10323026,23
tt10323026,24
tt10323028,23
tt10323028,24
tt10323050,10
tt10323052,10
tt10323058,0
tt10323058,10
tt10323078,2
tt10323078,12
tt10323102,0
tt10323102,6
tt10323104,23
tt10323130,0
tt10323130,2
tt10323130,6
tt10323148,2
tt10323148,11
tt10323148,12
tt10323150,0
tt10323150,10
tt10323152,0
tt10323152,1
tt10323152,2
tt10323154,23
tt10323158,23
tt10323160,2
tt10323160,11
tt10323160,12
tt10323162,23
tt10323166,23
tt10323170,23
tt10323176,23
tt10323182,0
tt10323182,1
tt10323190,23
tt10323194,2
tt10323196,2
tt10323200,2
tt10323202,2
tt10323206,23
tt10323208,23
tt10323210,2
tt10323218,23
tt10323222,23
tt10323224,23
tt10323228,23
tt10323230,23
tt10323236,23
tt10323242,23
tt10323246,23
tt10323248,27
tt10323254,22
tt10323260,27
tt10323272,23
tt10323280,23
tt10323288,23
tt10323306,23
tt10323322,0
tt10323322,10
tt10323330,23
tt10323332,10
tt10323340,23
tt10323342,23
tt10323346,23
tt10323350,23
tt10323352,2
tt10323352,8
tt10323352,9
tt10323354,23
tt10323358,23
tt10323360,10
tt10323364,23
tt10323370,23
tt10323376,10
tt10323410,0
tt10323410,16
tt10323430,0
tt10323430,10
tt10323458,0
tt10323458,1
tt10323464,17
tt10323468,0
tt10323468,2
tt10323476,1
tt10323488,0
tt10323502,0
tt10323504,0
tt10323510,27
tt10323514,27
tt10323516,27
tt10323518,27
tt10323520,27
tt10323522,27
tt10323524,27
tt10323526,27
tt10323528,2
tt10323530,27
tt10323532,27
tt10323534,27
tt10323536,27
tt10323538,27
tt10323540,22
tt10323542,22
tt10323544,22
tt10323546,22
tt10323548,22
tt10323550,22
tt10323552,22
tt10323554,22
tt10323556,22
tt10323558,22
tt10323560,22
tt10323562,22
tt10323564,27
tt10323566,27
tt10323568,27
tt10323570,27
tt10323572,27
tt10323574,27
tt10323576,27
tt10323578,27
tt10323580,27
tt10323582,27
tt10323584,27
tt10323586,27
tt10323588,27
tt10323590,27
tt10323594,27
tt10323596,27
tt10323598,27
tt10323602,27
tt10323604,27
tt10323606,27
tt10323608,27
tt10323610,27
tt10323612,27
tt10323614,27
tt10323616,27
tt10323618,27
tt10323620,27
tt10323622,27
tt10323624,27
tt10323626,27
tt10323632,2
tt10323634,10
tt10323636,0
tt10323642,17
tt10323660,0
tt10323660,22
tt10323670,0
tt10323670,1
tt10323670,21
tt10323672,22
tt10323686,0
tt10323694,1
tt10323694,13
tt10323710,0
tt10323720,0
tt10323720,1
tt10323730,0
tt10323738,0
tt10323738,2
tt10323768,9
tt10323774,9
tt10323780,0
tt10323780,10
tt10323790,12
tt10323794,12
tt10323798,12
tt10323858,12
tt10323860,9
tt10323876,12
tt10323896,0
tt10323926,12
tt10323936,0
tt10323936,2
tt10323944,0
tt10323944,10
tt10323952,12
tt10323954,12
tt10323956,12
tt10323958,12
tt10323960,12
tt10323962,12
tt10323964,12
tt10323966,12
tt10323968,12
tt10323970,12
tt10323972,12
tt10323974,12
tt10323976,12
tt10323978,12
tt10323980,12
tt10323982,12
tt10323984,12
tt10323992,12
tt10323994,12
tt10323998,12
tt10324058,0
tt10324074,0
tt10324076,0
tt10324092,0
tt10324092,19
tt10324096,13
tt10324102,10
tt10324106,10
tt10324108,10
tt10324110,10
tt10324112,10
tt10324120,3
tt10324120,9
tt10324162,13
tt10324168,10
tt10324198,13
tt10324204,22
tt10324208,13
tt10324212,1
tt10324212,2
tt10324212,13
tt10324216,22
tt10324218,22
tt10324220,22
tt10324224,22
tt10324236,22
tt10324238,22
tt10324246,13
tt10324248,1
tt10324254,22
tt10324262,22
tt10324266,0
tt10324266,2
tt10324284,12
tt10324284,17
tt10324288,13
tt10324290,1
tt10324294,1
tt10324302,13
tt10324304,0
tt10324304,7
tt10324308,10
tt10324318,0
tt10324318,17
tt10324320,17
tt10324322,0
tt10324336,17
tt10324338,12
tt10324340,0
tt10324340,25
tt10324350,13
tt10324360,1
tt10324370,3
tt10324372,2
tt10324372,12
tt10324378,3
tt10324386,8
tt10324386,10
tt10324386,18
tt10324390,0
tt10324392,12
tt10324416,13
tt10324426,9
tt10324432,4
tt10324432,10
tt10324432,11
tt10324442,4
tt10324448,13
tt10324456,3
tt10324462,2
tt10324462,12
tt10324464,22
tt10324474,4
tt10324474,10
tt10324488,2
tt10324518,27
tt10324534,13
tt10324592,9
tt10324598,2
tt10324606,3
tt10324672,19
tt10324672,25
tt10324676,22
tt10324716,2
tt10324732,13
tt10324780,0
tt10324780,1
tt10324796,2
tt10324796,8
tt10324800,3
tt10324808,19
tt10324808,25
tt10324828,10
tt10324828,20
tt10324880,2
tt10324900,0
tt10324900,10
tt10324930,0
tt10324930,1
tt10324934,0
tt10324976,2
tt10325004,3
tt10325056,13
tt10325090,2
tt10325186,2
tt10325262,2
tt10325288,13
tt10325294,4
tt10325294,8
tt10325294,9
tt10325304,1
tt10325306,1
tt10325308,1
tt10325310,1
tt10325312,1
tt10325314,1
tt10325316,1
tt10325318,1
tt10325320,1
tt10325322,1
tt10325324,1
tt10325326,1
tt10325328,1
tt10325332,1
tt10325334,1
tt10325336,1
tt10325340,1
tt10325342,1
tt10325346,1
tt10325348,1
tt10325386,0
tt10325386,1
tt10325508,0
tt10325508,1
tt10325654,1
tt10325654,4
tt10325654,19
tt10325656,1
tt10325656,4
tt10325656,19
tt10325658,1
tt10325658,4
tt10325658,19
tt10325660,1
tt10325660,4
tt10325660,19
tt10325664,1
tt10325664,4
tt10325664,19
tt10325668,1
tt10325668,4
tt10325668,19
tt10325670,1
tt10325670,4
tt10325670,19
tt10325672,1
tt10325672,4
tt10325672,19
tt10325674,1
tt10325674,4
tt10325674,19
tt10325676,1
tt10325676,4
tt10325676,19
tt10325678,1
tt10325678,4
tt10325678,19
tt10325680,1
tt10325680,4
tt10325680,19
tt10325682,1
tt10325682,4
tt10325682,19
tt10325684,1
tt10325684,4
tt10325684,19
tt10325688,1
tt10325688,4
tt10325688,19
tt10325690,1
tt10325690,4
tt10325690,19
tt10325692,1
tt10325692,4
tt10325692,19
tt10325694,1
tt10325694,4
tt10325694,19
tt10325696,1
tt10325696,4
tt10325696,19
tt10325698,1
tt10325698,4
tt10325698,19
tt10325740,0
tt10325740,2
tt10325740,8
tt10325874,13
tt10325890,1
tt10325892,1
tt10325894,1
tt10325896,1
tt10325898,1
tt10325902,1
tt10325906,1
tt10325908,1
tt10325910,1
tt10325912,1
tt10325914,1
tt10325918,1
tt10325920,1
tt10325922,1
tt10325924,1
tt10325926,1
tt10325928,1
tt10325930,1
tt10325932,1
tt10325934,1
tt10326010,13
tt10326150,27
tt10326264,6
tt10326360,24
tt10326370,13
tt10326484,24
tt10326490,24
tt10326492,24
tt10326498,24
tt10326500,24
tt10326504,24
tt10326506,24
tt10326514,24
tt10326518,24
tt10326524,24
tt10326526,24
tt10326528,24
tt10326534,24
tt10326540,24
tt10326544,13
tt10326546,24
tt10326550,24
tt10326552,24
tt10326558,24
tt10326562,24
tt10326566,24
tt10326568,24
tt10326574,24
tt10326586,24
tt10326594,24
tt10326600,27
tt10326602,24
tt10326614,24
tt10326632,24
tt10326642,24
tt10326658,24
tt10326660,0
tt10326660,1
tt10326668,24
tt10326670,0
tt10326670,8
tt10326686,24
tt10326700,24
tt10326716,24
tt10326724,13
tt10326756,0
tt10326756,3
tt10326766,2
tt10326766,13
tt10326768,2
tt10326768,13
tt10326770,2
tt10326770,13
tt10326772,2
tt10326772,13
tt10326774,2
tt10326774,13
tt10326778,2
tt10326778,13
tt10326780,2
tt10326780,13
tt10326782,2
tt10326782,13
tt10326784,2
tt10326784,13
tt10326788,2
tt10326788,13
tt10326790,2
tt10326790,13
tt10326794,2
tt10326794,13
tt10326796,2
tt10326796,13
tt10326800,2
tt10326800,13
tt10326802,2
tt10326802,13
tt10326804,2
tt10326804,13
tt10326806,2
tt10326806,13
tt10326808,2
tt10326808,13
tt10326810,2
tt10326810,13
tt10326812,2
tt10326812,13
tt10326814,2
tt10326814,13
tt10326816,2
tt10326816,13
tt10326818,14
tt10326820,2
tt10326820,13
tt10326822,2
tt10326822,13
tt10326824,2
tt10326824,13
tt10326826,2
tt10326826,13
tt10326832,2
tt10326832,13
tt10326834,2
tt10326834,13
tt10326836,2
tt10326836,13
tt10326838,2
tt10326838,13
tt10326840,2
tt10326840,13
tt10326842,2
tt10326842,13
tt10326844,2
tt10326844,13
tt10326850,24
tt10326852,24
tt10326856,24
tt10326858,24
tt10326860,24
tt10326864,24
tt10326868,13
tt10326872,0
tt10326872,10
tt10326880,0
tt10326886,10
tt10326888,24
tt10326900,13
tt10326914,0
tt10326914,7
tt10326920,0
tt10326920,2
tt10326942,13
tt10326956,24
tt10326958,24
tt10326964,24
tt10326972,24
tt10326974,24
tt10326984,24
tt10326986,24
tt10326992,10
tt10326998,25
tt10327004,2
tt10327004,8
tt10327004,9
tt10327006,25
tt10327008,2
tt10327008,8
tt10327008,9
tt10327012,13
tt10327016,2
tt10327016,8
tt10327016,9
tt10327024,2
tt10327024,8
tt10327024,9
tt10327028,2
tt10327028,8
tt10327028,9
tt10327038,2
tt10327038,8
tt10327038,9
tt10327040,2
tt10327040,8
tt10327040,9
tt10327042,2
tt10327042,8
tt10327042,9
tt10327142,4
tt10327142,10
tt10327142,11
tt10327166,4
tt10327166,10
tt10327166,11
tt10327170,4
tt10327170,10
tt10327170,11
tt10327178,4
tt10327178,10
tt10327178,11
tt10327190,4
tt10327190,10
tt10327190,11
tt10327194,4
tt10327194,10
tt10327194,11
tt10327212,0
tt10327212,19
tt10327216,0
tt10327216,5
tt10327244,0
tt10327244,5
tt10327248,25
tt10327286,12
tt10327316,0
tt10327316,2
tt10327356,8
tt10327502,0
tt10327502,22
tt10327678,8
tt10327678,9
tt10327678,13
tt10327700,8
tt10327700,9
tt10327700,13
tt10327726,11
tt10327726,24
tt10327742,1
tt10327742,3
tt10327742,9
tt10327840,10
tt10327840,17
tt10327848,10
tt10327848,17
tt10327856,10
tt10327856,17
tt10327860,10
tt10327860,17
tt10327876,10
tt10327876,17
tt10327880,24
tt10327884,24
tt10327888,24
tt10327894,24
tt10327900,24
tt10327902,10
tt10327902,17
tt10327906,24
tt10327910,24
tt10327920,24
tt10327924,24
tt10327934,24
tt10327942,24
tt10327974,2
tt10327974,9
tt10328022,0
tt10328022,2
tt10328032,0
tt10328032,4
tt10328066,2
tt10328066,13
tt10328068,2
tt10328068,13
tt10328070,2
tt10328070,13
tt10328072,2
tt10328072,13
tt10328074,2
tt10328074,13
tt10328078,2
tt10328078,13
tt10328080,2
tt10328080,13
tt10328082,2
tt10328082,13
tt10328084,2
tt10328084,13
tt10328088,2
tt10328088,13
tt10328090,2
tt10328090,13
tt10328098,2
tt10328098,13
tt10328100,2
tt10328100,13
tt10328104,2
tt10328104,13
tt10328108,2
tt10328108,13
tt10328110,2
tt10328110,13
tt10328112,2
tt10328112,13
tt10328114,2
tt10328114,13
tt10328116,2
tt10328116,13
tt10328120,2
tt10328120,13
tt10328122,2
tt10328122,13
tt10328126,2
tt10328126,13
tt10328130,2
tt10328130,13
tt10328132,2
tt10328132,13
tt10328134,2
tt10328134,13
tt10328136,2
tt10328136,13
tt10328138,2
tt10328138,13
tt10328140,2
tt10328140,13
tt10328142,2
tt10328142,13
tt10328144,2
tt10328144,13
tt10328146,2
tt10328146,13
tt10328148,11
tt10328156,11
tt10328172,11
tt10328180,12
tt10328230,0
tt10328230,2
tt10328266,12
tt10328298,12
tt10328314,12
tt10328326,0
tt10328328,12
tt10328342,5
tt10328342,24
tt10328352,5
tt10328352,24
tt10328482,0
tt10328482,10
tt10328516,0
tt10328516,22
tt10328518,2
tt10328518,11
tt10328518,12
tt10328574,2
tt10328574,11
tt10328574,12
tt10328596,17
tt10328602,2
tt10328602,11
tt10328602,12
tt10328664,0
tt10328664,2
tt10328678,0
tt10328678,6
tt10328678,8
tt10328684,2
tt10328684,11
tt10328684,12
tt10328708,17
tt10328710,2
tt10328710,11
tt10328710,12
tt10328722,2
tt10328722,11
tt10328722,12
tt10328732,2
tt10328732,11
tt10328732,12
tt10328766,0
tt10328766,1
tt10328782,0
tt10328782,4
tt10328786,0
tt10328786,2
tt10328788,0
tt10328836,25
tt10328848,0
tt10328856,0
tt10328856,2
tt10328874,2
tt10328876,23
tt10328876,24
tt10328878,0
tt10328878,22
tt10328884,0
tt10328884,1
tt10328884,16
tt10328898,0
tt10328906,1
tt10328928,0
tt10328928,6
tt10328928,7
tt10328934,0
tt10328934,3
tt10328944,4
tt10328944,8
tt10328944,9
tt10328966,0
tt10328966,1
tt10328966,5
tt10328982,17
tt10329002,0
tt10329002,2
tt10329030,17
tt10329100,17
tt10329108,14
tt10329120,9
tt10329146,17
tt10329236,2
tt10329238,10
tt10329240,1
tt10329240,2
tt10329240,19
tt10329242,10
tt10329244,1
tt10329244,2
tt10329244,19
tt10329248,1
tt10329248,2
tt10329248,19
tt10329254,1
tt10329254,2
tt10329254,19
tt10329260,1
tt10329260,2
tt10329260,19
tt10329272,1
tt10329272,2
tt10329272,19
tt10329274,1
tt10329274,2
tt10329274,19
tt10329280,1
tt10329280,2
tt10329280,19
tt10329282,1
tt10329282,2
tt10329282,19
tt10329284,1
tt10329284,2
tt10329284,19
tt10329310,1
tt10329310,2
tt10329310,19
tt10329316,1
tt10329316,2
tt10329316,19
tt10329320,1
tt10329320,2
tt10329320,19
tt10329324,1
tt10329324,2
tt10329324,19
tt10329328,1
tt10329328,2
tt10329328,19
tt10329332,1
tt10329332,2
tt10329332,19
tt10329336,1
tt10329336,2
tt10329336,19
tt10329342,1
tt10329342,2
tt10329342,19
tt10329344,1
tt10329344,2
tt10329344,19
tt10329350,1
tt10329350,2
tt10329350,19
tt10329352,1
tt10329352,2
tt10329352,19
tt10329356,1
tt10329356,2
tt10329356,19
tt10329360,1
tt10329360,2
tt10329360,19
tt10329366,1
tt10329366,2
tt10329366,19
tt10329370,1
tt10329370,2
tt10329370,19
tt10329372,1
tt10329372,2
tt10329372,19
tt10329374,0
tt10329374,1
tt10329378,1
tt10329378,2
tt10329378,19
tt10329380,1
tt10329380,2
tt10329380,19
tt10329384,1
tt10329384,2
tt10329384,19
tt10329404,1
tt10329404,2
tt10329404,19
tt10329406,1
tt10329406,2
tt10329406,19
tt10329408,1
tt10329408,2
tt10329408,19
tt10329410,1
tt10329410,2
tt10329410,19
tt10329412,1
tt10329412,2
tt10329412,19
tt10329414,1
tt10329414,2
tt10329414,19
tt10329416,2
tt10329418,1
tt10329418,2
tt10329418,19
tt10329422,1
tt10329422,2
tt10329422,19
tt10329424,1
tt10329424,2
tt10329424,19
tt10329428,1
tt10329428,2
tt10329428,19
tt10329432,10
tt10329438,1
tt10329438,2
tt10329438,19
tt10329440,1
tt10329440,2
tt10329440,19
tt10329442,1
tt10329442,2
tt10329442,19
tt10329444,1
tt10329444,2
tt10329444,19
tt10329450,2
tt10329466,0
tt10329466,1
tt10329478,12
tt10329498,2
tt10329500,12
tt10329504,2
tt10329508,0
tt10329508,10
tt10329514,2
tt10329514,12
tt10329518,10
tt10329518,24
tt10329520,10
tt10329520,24
tt10329522,10
tt10329522,24
tt10329524,10
tt10329524,24
tt10329526,10
tt10329526,24
tt10329546,4
tt10329552,1
tt10329552,3
tt10329552,9
tt10329564,25
tt10329568,25
tt10329582,25
tt10329584,25
tt10329586,25
tt10329588,25
tt10329592,25
tt10329602,25
tt10329606,25
tt10329610,25
tt10329612,25
tt10329618,25
tt10329620,10
tt10329622,10
tt10329624,10
tt10329626,10
tt10329630,10
tt10329632,0
tt10329632,1
tt10329634,25
tt10329638,25
tt10329640,25
tt10329646,25
tt10329650,25
tt10329654,25
tt10329656,25
tt10329658,10
tt10329662,25
tt10329666,25
tt10329668,25
tt10329670,25
tt10329672,25
tt10329676,25
tt10329678,25
tt10329682,25
tt10329704,10
tt10329706,10
tt10329740,0
tt10329782,0
tt10329782,20
tt10329802,0
tt10329802,6
tt10329890,4
tt10329890,9
tt10329890,16
tt10329910,0
tt10329910,10
tt10329924,3
tt10329924,4
tt10330090,0
tt10330090,1
tt10330164,10
tt10330340,1
tt10330342,1
tt10330344,1
tt10330346,1
tt10330348,1
tt10330350,1
tt10330352,1
tt10330354,1
tt10330356,1
tt10330358,1
tt10330360,1
tt10330362,1
tt10330364,1
tt10330366,1
tt10330370,1
tt10330376,1
tt10330378,1
tt10330382,1
tt10330384,1
tt10330386,1
tt10330404,0
tt10330404,10
tt10330454,17
tt10330488,0
tt10330488,10
tt10330532,17
tt10330608,1
tt10330608,4
tt10330608,19
tt10330610,1
tt10330610,4
tt10330610,19
tt10330612,1
tt10330612,4
tt10330612,19
tt10330614,1
tt10330614,4
tt10330614,19
tt10330616,1
tt10330616,4
tt10330616,19
tt10330620,1
tt10330620,4
tt10330620,19
tt10330622,1
tt10330622,4
tt10330622,19
tt10330624,1
tt10330624,4
tt10330624,19
tt10330626,1
tt10330626,4
tt10330626,19
tt10330632,1
tt10330632,4
tt10330632,19
tt10330634,1
tt10330634,4
tt10330634,19
tt10330638,1
tt10330638,4
tt10330638,19
tt10330640,1
tt10330640,4
tt10330640,19
tt10330644,1
tt10330644,4
tt10330644,19
tt10330646,1
tt10330646,4
tt10330646,19
tt10330648,1
tt10330648,4
tt10330648,19
tt10330650,1
tt10330650,4
tt10330650,19
tt10330652,1
tt10330652,4
tt10330652,19
tt10330656,1
tt10330656,4
tt10330656,19
tt10330658,1
tt10330658,4
tt10330658,19
tt10330660,1
tt10330660,4
tt10330660,19
tt10330662,1
tt10330662,4
tt10330662,19
tt10330664,1
tt10330664,4
tt10330664,19
tt10330666,1
tt10330666,4
tt10330666,19
tt10330668,1
tt10330668,4
tt10330668,19
tt10330670,1
tt10330670,4
tt10330670,19
tt10330672,1
tt10330672,4
tt10330672,19
tt10330674,1
tt10330674,4
tt10330674,19
tt10330676,1
tt10330676,4
tt10330676,19
tt10330678,1
tt10330678,4
tt10330678,19
tt10330680,1
tt10330680,4
tt10330680,19
tt10330682,1
tt10330682,4
tt10330682,19
tt10330684,1
tt10330684,4
tt10330684,19
tt10330686,1
tt10330686,4
tt10330686,19
tt10330688,1
tt10330688,4
tt10330688,19
tt10330690,1
tt10330690,4
tt10330690,19
tt10330694,1
tt10330694,4
tt10330694,19
tt10330696,1
tt10330696,4
tt10330696,19
tt10330698,1
tt10330698,4
tt10330698,19
tt10330700,1
tt10330700,4
tt10330700,19
tt10330718,10
tt10330740,17
tt10330766,5
tt10330766,24
tt10330788,17
tt10330796,5
tt10330796,24
tt10330838,5
tt10330838,24
tt10330840,0
tt10330840,2
tt10330970,5
tt10330970,24
tt10331002,1
tt10331004,1
tt10331006,1
tt10331008,1
tt10331010,1
tt10331012,1
tt10331014,1
tt10331018,1
tt10331020,1
tt10331022,1
tt10331024,1
tt10331026,1
tt10331030,1
tt10331032,1
tt10331034,1
tt10331036,1
tt10331038,1
tt10331040,1
tt10331042,1
tt10331044,1
tt10331100,1
tt10331104,2
tt10331104,19
tt10331136,2
tt10331136,12
tt10331242,0
tt10331242,10
tt10331370,2
tt10331370,12
tt10331416,5
tt10331416,10
tt10331478,2
tt10331478,3
tt10331478,21
tt10331486,0
tt10331518,0
tt10331518,8
tt10331530,5
tt10331530,10
tt10331574,1
tt10331628,0
tt10331628,22
tt10331642,0
tt10331642,1
tt10331778,0
tt10331778,2
tt10331778,16
tt10331832,13
tt10331846,0
tt10331874,4
tt10331874,14
tt10331874,21
tt10331940,0
tt10331940,22
tt10331962,0
tt10331962,8
tt10331998,0
tt10331998,7
tt10332126,0
tt10332126,12
tt10332146,25
tt10332186,0
tt10332186,10
tt10332192,12
tt10332220,12
tt10332228,0
tt10332228,10
tt10332236,0
tt10332236,2
tt10332236,22
tt10332276,17
tt10332278,17
tt10332284,12
tt10332294,24
tt10332296,24
tt10332298,24
tt10332302,24
tt10332306,24
tt10332308,24
tt10332310,24
tt10332314,0
tt10332316,24
tt10332318,24
tt10332320,24
tt10332324,0
tt10332324,1
tt10332346,0
tt10332346,2
tt10332380,0
tt10332380,8
tt10332382,11
