ID,type
tt10396410,4
tt10396412,4
tt10396414,4
tt10396416,4
tt10396418,4
tt10396420,4
tt10396422,4
tt10396426,4
tt10396428,4
tt10396430,4
tt10396432,4
tt10396434,4
tt10396436,4
tt10396438,4
tt10396440,4
tt10396442,4
tt10396444,4
tt10396446,4
tt10396448,4
tt10396452,4
tt10396454,4
tt10396456,4
tt10396458,4
tt10396460,4
tt10396462,4
tt10396464,4
tt10396466,4
tt10396468,4
tt10396470,4
tt10396472,4
tt10396474,4
tt10396476,4
tt10396478,4
tt10396480,4
tt10396482,4
tt10396484,4
tt10396486,0
tt10396488,4
tt10396490,4
tt10396492,4
tt10396494,4
tt10396496,4
tt10396498,4
tt10396500,4
tt10396502,4
tt10396504,4
tt10396506,4
tt10396508,4
tt10396510,4
tt10396512,4
tt10396514,4
tt10396516,8
tt10396520,4
tt10396522,4
tt10396524,4
tt10396528,4
tt10396530,4
tt10396532,4
tt10396534,4
tt10396538,4
tt10396540,4
tt10396542,4
tt10396544,4
tt10396550,4
tt10396552,0
tt10396554,4
tt10396556,4
tt10396562,4
tt10396578,4
tt10396596,4
tt10396654,0
tt10396672,4
tt10396674,4
tt10396676,4
tt10396682,4
tt10396686,4
tt10396688,4
tt10396690,4
tt10396692,4
tt10396694,4
tt10396696,4
tt10396700,4
tt10396704,4
tt10396706,4
tt10396710,4
tt10396712,4
tt10396716,4
tt10396718,4
tt10396722,4
tt10396728,4
tt10396734,4
tt10396744,4
tt10396746,4
tt10396748,4
tt10396750,4
tt10396752,4
tt10396758,4
tt10396760,4
tt10396762,4
tt10396766,4
tt10396772,4
tt10396774,4
tt10396778,4
tt10396782,4
tt10396786,4
tt10396790,4
tt10396794,4
tt10396796,4
tt10396798,4
tt10396802,4
tt10396804,4
tt10396820,0
tt10396840,8
tt10396900,4
tt10396912,0
tt10396936,4
tt10396944,4
tt10396958,4
tt10396986,4
tt10396988,0
tt10397000,4
tt10397022,4
tt10397028,4
tt10397056,4
tt10397084,4
tt10397174,4
tt10397194,4
tt10397210,4
tt10397230,4
tt10397244,4
tt10397248,4
tt10397252,4
tt10397260,4
tt10397262,4
tt10397266,4
tt10397272,4
tt10397274,4
tt10397280,4
tt10397286,4
tt10397294,4
tt10397296,4
tt10397316,4
tt10397356,4
tt10397362,4
tt10397364,4
tt10397370,4
tt10397372,4
tt10397376,4
tt10397378,4
tt10397416,4
tt10397472,8
tt10397512,4
tt10397526,4
tt10397532,4
tt10397564,4
tt10397568,4
tt10397580,4
tt10397592,4
tt10397616,8
tt10397620,4
tt10397630,4
tt10397650,4
tt10397654,4
tt10397662,4
tt10397666,4
tt10397672,4
tt10397680,4
tt10397682,4
tt10397684,4
tt10397686,4
tt10397690,4
tt10397692,4
tt10397694,4
tt10397698,4
tt10397704,4
tt10397706,4
tt10397708,8
tt10397710,4
tt10397714,4
tt10397716,4
tt10397718,4
tt10397722,4
tt10397724,4
tt10397726,4
tt10397730,4
tt10397732,4
tt10397738,4
tt10397742,4
tt10397746,4
tt10397748,8
tt10397754,4
tt10397756,4
tt10397758,4
tt10397762,4
tt10397778,0
tt10397784,0
tt10397798,0
tt10397802,0
tt10397820,4
tt10397830,6
tt10397850,8
tt10397882,4
tt10397896,4
tt10397906,4
tt10397938,8
tt10397952,8
tt10397956,4
tt10397958,8
tt10397962,8
tt10397966,8
tt10397968,4
tt10397970,8
tt10397976,0
tt10397980,4
tt10397986,4
tt10397998,4
tt10398002,6
tt10398026,8
tt10398030,4
tt10398062,4
tt10398128,4
tt10398140,2
tt10398154,4
tt10398174,4
tt10398186,4
tt10398190,4
tt10398194,0
tt10398196,6
tt10398202,4
tt10398208,4
tt10398210,8
tt10398228,4
tt10398236,8
tt10398242,0
tt10398244,8
tt10398248,8
tt10398254,8
tt10398258,8
tt10398260,8
tt10398264,4
tt10398266,8
tt10398270,8
tt10398272,8
tt10398286,8
tt10398320,0
tt10398332,4
tt10398334,4
tt10398340,4
tt10398342,4
tt10398346,4
tt10398348,0
tt10398356,4
tt10398388,4
tt10398418,4
tt10398444,4
tt10398460,4
tt10398482,4
tt10398492,4
tt10398502,4
tt10398510,4
tt10398512,4
tt10398516,8
tt10398532,4
tt10398540,4
tt10398542,8
tt10398570,4
tt10398582,4
tt10398630,4
tt10398648,2
tt10398654,8
tt10398662,4
tt10398676,4
tt10398684,8
tt10398686,4
tt10398708,4
tt10398710,8
tt10398716,4
tt10398720,4
tt10398764,4
tt10398774,4
tt10398778,4
tt10398780,4
tt10398796,6
tt10398816,4
tt10398884,4
tt10398888,4
tt10398894,4
tt10398902,4
tt10398906,4
tt10398908,4
tt10398918,4
tt10398932,8
tt10398936,2
tt10398938,4
tt10398946,4
tt10398952,4
tt10398956,4
tt10398964,4
tt10398970,4
tt10398974,4
tt10398990,4
tt10399000,8
tt10399002,0
tt10399004,4
tt10399008,4
tt10399014,4
tt10399020,4
tt10399034,4
tt10399036,4
tt10399044,4
tt10399048,4
tt10399060,4
tt10399062,4
tt10399070,4
tt10399088,4
tt10399102,4
tt10399110,4
tt10399124,4
tt10399128,4
tt10399132,4
tt10399136,4
tt10399198,4
tt10399210,8
tt10399304,8
tt10399324,8
tt10399326,8
tt10399356,8
tt10399358,4
tt10399388,8
tt10399406,0
tt10399408,6
tt10399412,0
tt10399418,0
tt10399432,0
tt10399474,4
tt10399500,8
tt10399502,4
tt10399512,4
tt10399526,8
tt10399594,4
tt10399632,6
tt10399636,6
tt10399640,6
tt10399644,6
tt10399646,0
tt10399652,6
tt10399654,6
tt10399656,6
tt10399672,6
tt10399684,6
tt10399690,6
tt10399696,6
tt10399700,6
tt10399710,6
tt10399722,6
tt10399736,2
tt10399742,6
tt10399752,6
tt10399754,8
tt10399758,6
tt10399786,6
tt10399794,7
tt10399824,8
tt10399830,4
tt10399872,2
tt10399884,4
tt10399896,4
tt10399908,8
tt10399930,4
tt10399944,4
tt10399946,2
tt10399972,4
tt10399974,8
tt10399988,4
tt10399996,4
tt10400144,8
tt10400164,4
tt10400212,2
tt10400330,7
tt10400364,2
tt10400666,4
tt10400668,4
tt10400670,4
tt10400672,4
tt10400674,4
tt10400676,4
tt10400680,4
tt10400682,4
tt10400684,4
tt10400686,4
tt10400690,4
tt10400692,4
tt10400694,4
tt10400696,4
tt10400698,4
tt10400700,4
tt10400702,4
tt10400704,4
tt10400706,4
tt10400708,4
tt10400710,4
tt10400712,4
tt10400714,4
tt10400716,4
tt10400718,4
tt10400720,4
tt10400722,4
tt10400724,4
tt10400726,4
tt10400728,4
tt10400730,4
tt10400732,4
tt10400734,4
tt10400736,4
tt10400738,4
tt10400740,4
tt10400742,4
tt10400744,4
tt10400746,4
tt10400748,4
tt10400818,4
tt10400820,4
tt10400824,4
tt10400826,4
tt10400830,4
tt10400832,4
tt10400834,4
tt10400836,4
tt10400838,4
tt10400840,4
tt10400842,4
tt10400844,4
tt10400846,4
tt10400848,4
tt10400850,4
tt10400852,4
tt10400854,4
tt10400856,4
tt10400858,4
tt10400860,4
tt10400868,4
tt10400872,4
tt10400874,4
tt10400876,4
tt10400878,4
tt10400884,4
tt10400888,0
tt10400890,4
tt10400892,4
tt10400894,4
tt10400898,4
tt10400900,4
tt10400902,4
tt10400904,4
tt10400906,4
tt10400908,4
tt10400912,4
tt10400916,4
tt10400918,4
tt10400922,4
tt10400924,4
tt10400926,4
tt10400928,4
tt10400930,4
tt10400932,4
tt10400936,4
tt10400938,4
tt10400940,4
tt10400942,4
tt10400946,4
tt10400948,4
tt10400952,4
tt10400954,0
tt10400956,4
tt10400960,4
tt10400962,4
tt10400964,4
tt10400966,4
tt10400968,4
tt10400970,4
tt10400972,4
tt10400974,4
tt10400976,4
tt10400978,0
tt10400980,4
tt10400984,4
tt10400986,4
tt10400988,4
tt10400992,4
tt10400994,4
tt10400996,4
tt10401000,4
tt10401006,4
tt10401010,4
tt10401012,4
tt10401014,4
tt10401040,2
tt10401110,4
tt10401156,6
tt10401168,4
tt10401170,4
tt10401174,4
tt10401176,4
tt10401178,4
tt10401180,4
tt10401182,4
tt10401186,4
tt10401190,4
tt10401196,4
tt10401198,4
tt10401200,4
tt10401204,4
tt10401206,4
tt10401208,4
tt10401210,4
tt10401212,4
tt10401214,4
tt10401216,4
tt10401218,4
tt10401222,4
tt10401224,4
tt10401226,4
tt10401228,4
tt10401236,8
tt10401296,8
tt10401300,0
tt10401304,8
tt10401326,8
tt10401346,8
tt10401348,4
tt10401364,4
tt10401388,4
tt10401392,0
tt10401398,4
tt10401402,4
tt10401404,4
tt10401406,4
tt10401412,4
tt10401414,4
tt10401416,4
tt10401418,4
tt10401420,4
tt10401422,4
tt10401424,4
tt10401426,4
tt10401428,4
tt10401430,4
tt10401432,4
tt10401434,4
tt10401436,4
tt10401438,4
tt10401440,4
tt10401444,4
tt10401446,4
tt10401450,4
tt10401452,4
tt10401454,4
tt10401456,4
tt10401458,4
tt10401460,4
tt10401462,4
tt10401464,4
tt10401470,4
tt10401472,4
tt10401474,4
tt10401476,4
tt10401480,4
tt10401482,4
tt10401484,4
tt10401486,4
tt10401488,4
tt10401490,4
tt10401492,4
tt10401494,4
tt10401496,4
tt10401500,4
tt10401504,4
tt10401506,2
tt10401508,4
tt10401510,4
tt10401512,4
tt10401514,4
tt10401516,4
tt10401518,0
tt10401520,4
tt10401522,4
tt10401524,4
tt10401526,4
tt10401528,4
tt10401530,4
tt10401532,4
tt10401534,4
tt10401536,4
tt10401538,4
tt10401540,4
tt10401542,4
tt10401544,4
tt10401546,4
tt10401548,4
tt10401550,4
tt10401554,4
tt10401558,4
tt10401560,4
tt10401562,4
tt10401564,4
tt10401566,4
tt10401568,4
tt10401570,4
tt10401574,4
tt10401576,4
tt10401578,4
tt10401580,4
tt10401582,4
tt10401584,4
tt10401588,4
tt10401590,4
tt10401592,4
tt10401594,4
tt10401596,4
tt10401598,4
tt10401602,4
tt10401606,4
tt10401608,4
tt10401610,4
tt10401612,4
tt10401614,4
tt10401616,4
tt10401618,4
tt10401626,4
tt10401628,4
tt10401630,4
tt10401632,4
tt10401634,4
tt10401636,4
tt10401640,4
tt10401642,4
tt10401644,4
tt10401646,4
tt10401648,4
tt10401650,4
tt10401652,4
tt10401688,4
tt10401782,0
tt10401840,0
tt10401880,0
tt10401908,0
tt10401912,0
tt10401920,4
tt10402090,4
tt10402186,4
tt10402216,0
tt10402242,8
tt10402246,4
tt10402248,0
tt10402312,4
tt10402318,4
tt10402320,8
tt10402352,4
tt10402374,4
tt10402378,4
tt10402392,4
tt10402420,4
tt10402456,4
tt10402468,4
tt10402478,4
tt10402484,4
tt10402488,4
tt10402490,4
tt10402500,4
tt10402506,4
tt10402512,4
tt10402514,4
tt10402516,4
tt10402518,4
tt10402522,4
tt10402526,4
tt10402534,4
tt10402540,4
tt10402550,4
tt10402560,8
tt10402562,4
tt10402572,2
tt10402576,4
tt10402594,4
tt10402596,4
tt10402618,4
tt10402622,4
tt10402636,4
tt10402648,8
tt10402654,0
tt10402690,4
tt10402702,4
tt10402704,4
tt10402722,4
tt10402736,8
tt10402738,0
tt10402748,4
tt10402752,4
tt10402764,4
tt10402766,0
tt10402772,4
tt10402784,4
tt10402796,4
tt10402824,4
tt10402856,8
tt10402858,4
tt10402860,6
tt10402864,4
tt10402866,4
tt10402872,4
tt10402876,0
tt10402878,0
tt10402882,4
tt10402894,4
tt10402898,2
tt10402900,4
tt10402910,4
tt10402920,0
tt10402930,4
tt10402940,4
tt10402950,4
tt10402966,4
tt10402972,8
tt10403002,4
tt10403004,4
tt10403018,8
tt10403058,4
tt10403070,4
tt10403084,4
tt10403092,7
tt10403094,4
tt10403108,4
tt10403110,0
tt10403112,8
tt10403168,8
tt10403186,7
tt10403212,8
tt10403218,0
tt10403242,6
tt10403270,4
tt10403274,4
tt10403278,4
tt10403280,4
tt10403282,4
tt10403350,4
tt10403376,4
tt10403378,4
tt10403396,8
tt10403442,8
tt10403452,4
tt10403464,4
tt10403466,4
tt10403474,8
tt10403476,7
tt10403490,8
tt10403492,0
tt10403508,6
tt10403548,4
tt10403552,4
tt10403570,4
tt10403596,4
tt10403650,4
tt10403676,0
tt10403762,8
tt10403780,4
tt10403836,8
tt10403870,8
tt10403876,2
tt10403886,0
tt10403902,2
tt10403908,4
tt10403918,6
tt10403932,8
tt10403938,4
tt10403950,4
tt10403964,6
tt10403968,6
tt10403972,6
tt10403976,6
tt10403978,6
tt10403980,6
tt10403988,6
tt10403992,6
tt10404030,4
tt10404040,4
tt10404066,4
tt10404072,4
tt10404096,4
tt10404124,6
tt10404126,6
tt10404128,6
tt10404134,6
tt10404142,6
tt10404148,6
tt10404152,6
tt10404154,6
tt10404156,6
tt10404164,8
tt10404180,8
tt10404208,9
tt10404228,2
tt10404230,6
tt10404236,6
tt10404240,6
tt10404242,6
tt10404248,6
tt10404250,6
tt10404256,6
tt10404258,8
tt10404266,6
tt10404276,6
tt10404280,6
tt10404286,6
tt10404298,6
tt10404300,8
tt10404306,7
tt10404310,4
tt10404316,0
tt10404326,0
tt10404330,0
tt10404336,0
tt10404352,0
tt10404356,2
tt10404372,4
tt10404374,4
tt10404376,4
tt10404378,4
tt10404382,4
tt10404384,4
tt10404386,8
tt10404388,8
tt10404392,4
tt10404418,4
tt10404420,4
tt10404422,4
tt10404424,4
tt10404426,4
tt10404428,4
tt10404430,4
tt10404432,4
tt10404434,7
tt10404436,4
tt10404438,4
tt10404440,4
tt10404442,4
tt10404444,4
tt10404446,4
tt10404448,4
tt10404450,4
tt10404452,4
tt10404454,4
tt10404456,4
tt10404458,4
tt10404460,4
tt10404462,4
tt10404464,4
tt10404466,4
tt10404468,4
tt10404470,4
tt10404472,4
tt10404474,4
tt10404476,4
tt10404478,4
tt10404480,4
tt10404482,4
tt10404486,4
tt10404488,4
tt10404490,4
tt10404492,4
tt10404494,4
tt10404496,4
tt10404500,4
tt10404506,4
tt10404508,4
tt10404510,4
tt10404514,4
tt10404516,4
tt10404518,4
tt10404522,4
tt10404528,4
tt10404550,4
tt10404558,8
tt10404568,6
tt10404570,6
tt10404576,4
tt10404580,4
tt10404588,4
tt10404592,4
tt10404598,4
tt10404604,4
tt10404608,4
tt10404612,4
tt10404614,4
tt10404616,4
tt10404618,4
tt10404620,4
tt10404622,4
tt10404624,4
tt10404626,8
tt10404628,4
tt10404634,4
tt10404642,4
tt10404646,4
tt10404648,4
tt10404650,4
tt10404654,4
tt10404662,4
tt10404666,4
tt10404670,4
tt10404674,4
tt10404676,4
tt10404678,0
tt10404680,4
tt10404684,4
tt10404686,4
tt10404688,4
tt10404692,4
tt10404696,4
tt10404702,2
tt10404704,4
tt10404708,4
tt10404716,4
tt10404718,4
tt10404720,4
tt10404722,4
tt10404730,4
tt10404734,4
tt10404736,4
tt10404738,4
tt10404744,4
tt10404748,8
tt10404754,4
tt10404756,4
tt10404758,4
tt10404762,4
tt10404784,4
tt10404786,4
tt10404792,4
tt10404798,2
tt10404802,4
tt10404804,8
tt10404806,4
tt10404810,4
tt10404812,4
tt10404814,4
tt10404818,4
tt10404820,4
tt10404824,4
tt10404828,4
tt10404830,4
tt10404832,4
tt10404834,4
tt10404836,4
tt10404838,4
tt10404840,4
tt10404842,4
tt10404844,4
tt10404846,4
tt10404848,4
tt10404852,4
tt10404854,4
tt10404856,4
tt10404858,4
tt10404860,4
tt10404862,4
tt10404864,4
tt10404866,4
tt10404868,4
tt10404870,4
tt10404872,4
tt10404874,4
tt10404876,4
tt10404878,4
tt10404880,4
tt10404882,4
tt10404886,4
tt10404888,4
tt10404890,4
tt10404892,4
tt10404894,4
tt10404896,4
tt10404898,4
tt10404900,4
tt10404902,4
tt10404906,4
tt10404908,4
tt10404916,2
tt10404918,4
tt10404934,2
tt10404942,8
tt10404966,6
tt10404974,4
tt10404996,8
tt10405008,2
tt10405014,6
tt10405028,8
tt10405032,4
tt10405054,4
tt10405056,2
tt10405068,4
tt10405106,0
tt10405114,4
tt10405132,4
tt10405158,6
tt10405168,0
tt10405172,4
tt10405174,4
tt10405214,4
tt10405222,4
tt10405226,4
tt10405246,4
tt10405248,4
tt10405252,4
tt10405254,4
tt10405256,4
tt10405260,4
tt10405262,4
tt10405264,4
tt10405268,4
tt10405272,4
tt10405276,4
tt10405282,4
tt10405288,2
tt10405296,4
tt10405298,4
tt10405300,4
tt10405302,4
tt10405308,4
tt10405312,4
tt10405314,4
tt10405322,4
tt10405326,4
tt10405330,4
tt10405334,4
tt10405346,8
tt10405348,4
tt10405350,4
tt10405352,4
tt10405362,4
tt10405364,4
tt10405368,4
tt10405374,6
tt10405382,4
tt10405400,4
tt10405442,4
tt10405556,4
tt10405632,4
tt10405642,4
tt10405680,5
tt10405696,2
tt10405736,6
tt10405778,6
tt10405802,4
tt10405804,4
tt10405822,4
tt10405824,6
tt10405826,0
tt10405858,4
tt10405892,8
tt10405908,6
tt10405944,4
tt10405954,4
tt10406008,4
tt10406010,7
tt10406018,4
tt10406042,4
tt10406044,4
tt10406060,4
tt10406072,4
tt10406074,4
tt10406086,4
tt10406094,4
tt10406116,4
tt10406130,4
tt10406132,4
tt10406134,4
tt10406136,4
tt10406148,0
tt10406182,4
tt10406192,4
tt10406218,4
tt10406252,4
tt10406262,4
tt10406282,0
tt10406284,2
tt10406290,4
tt10406292,4
tt10406294,4
tt10406296,4
tt10406298,4
tt10406300,4
tt10406302,4
tt10406304,4
tt10406306,4
tt10406310,4
tt10406314,4
tt10406316,4
tt10406318,4
tt10406320,4
tt10406322,4
tt10406324,4
tt10406328,4
tt10406330,4
tt10406332,4
tt10406334,4
tt10406338,4
tt10406340,4
tt10406342,4
tt10406344,4
tt10406348,4
tt10406350,4
tt10406352,4
tt10406354,4
tt10406356,4
tt10406358,4
tt10406362,4
tt10406364,4
tt10406366,4
tt10406368,4
tt10406370,4
tt10406372,4
tt10406376,4
tt10406378,4
tt10406380,4
tt10406382,4
tt10406384,8
tt10406390,9
tt10406398,4
tt10406404,4
tt10406406,4
tt10406408,4
tt10406412,4
tt10406414,4
tt10406418,4
tt10406430,4
tt10406432,4
tt10406434,4
tt10406436,4
tt10406438,4
tt10406442,4
tt10406444,4
tt10406446,4
tt10406448,4
tt10406450,4
tt10406452,4
tt10406454,4
tt10406460,8
tt10406462,4
tt10406464,4
tt10406468,4
tt10406470,4
tt10406472,4
tt10406474,4
tt10406478,4
tt10406480,4
tt10406482,4
tt10406484,4
tt10406486,4
tt10406488,4
tt10406490,4
tt10406492,4
tt10406494,4
tt10406496,4
tt10406498,4
tt10406500,4
tt10406502,4
tt10406504,4
tt10406510,8
tt10406512,4
tt10406518,2
tt10406538,4
tt10406554,0
tt10406566,4
tt10406588,4
tt10406756,4
tt10406782,4
tt10406784,4
tt10406786,4
tt10406788,4
tt10406794,4
tt10406796,4
tt10406800,4
tt10406802,4
tt10406806,4
tt10406810,4
tt10406812,4
tt10406814,4
tt10406816,4
tt10406818,4
tt10406820,4
tt10406822,4
tt10406828,4
tt10406830,4
tt10406832,4
tt10406834,4
tt10406838,4
tt10406858,4
tt10406862,4
tt10406864,4
tt10406866,4
tt10406868,4
tt10406872,4
tt10406874,4
tt10406878,4
tt10406880,4
tt10406884,4
tt10406886,4
tt10406888,4
tt10406890,4
tt10406894,4
tt10406896,4
tt10406898,4
tt10406900,4
tt10406902,4
tt10406904,4
tt10406906,4
tt10406910,4
tt10406916,4
tt10406920,4
tt10406922,4
tt10406924,4
tt10406926,4
tt10406928,4
tt10406930,4
tt10406936,4
tt10406938,4
tt10406942,4
tt10406944,4
tt10406946,4
tt10406950,4
tt10406952,4
tt10406954,4
tt10406956,4
tt10406958,4
tt10406960,4
tt10406964,4
tt10406972,4
tt10407108,0
tt10407270,4
tt10407388,4
tt10407404,4
tt10407416,8
tt10407502,8
tt10407510,4
tt10407592,4
tt10407596,7
tt10407604,4
tt10407608,4
tt10407612,4
tt10407614,4
tt10407616,4
tt10407618,4
tt10407620,4
tt10407622,4
tt10407624,4
tt10407626,4
tt10407632,4
tt10407634,4
tt10407638,4
tt10407646,4
tt10407654,4
tt10407664,4
tt10407668,4
tt10407670,4
tt10407674,4
tt10407676,4
tt10407682,4
tt10407684,4
tt10407690,4
tt10407694,4
tt10407702,4
tt10407706,4
tt10407734,4
tt10407776,8
tt10407784,4
tt10407794,4
tt10407796,4
tt10407814,4
tt10407824,4
tt10407850,4
tt10407858,4
tt10407880,8
tt10407886,2
tt10407898,0
tt10407920,4
tt10407944,4
tt10407984,4
tt10408016,8
tt10408026,8
tt10408040,4
tt10408042,4
tt10408044,4
tt10408050,4
tt10408054,4
tt10408086,4
tt10408110,4
tt10408132,0
tt10408164,8
tt10408182,2
tt10408208,8
tt10408220,2
tt10408226,1
tt10408238,0
tt10408244,9
tt10408278,8
tt10408298,6
tt10408300,0
tt10408332,4
tt10408334,4
tt10408336,4
tt10408338,4
tt10408342,4
tt10408346,5
tt10408380,8
tt10408400,8
tt10408410,8
tt10408414,10
tt10408416,8
tt10408424,6
tt10408438,0
tt10408452,8
tt10408482,8
tt10408536,8
tt10408580,8
tt10408626,8
tt10408638,10
tt10408656,2
tt10408704,6
tt10408756,6
tt10408806,2
tt10408810,8
tt10408840,8
tt10408952,4
tt10409004,4
tt10409054,4
tt10409096,4
tt10409098,4
tt10409100,4
tt10409106,4
tt10409194,6
tt10409206,4
tt10409214,4
tt10409220,4
tt10409224,8
tt10409228,4
tt10409240,8
tt10409244,4
tt10409250,8
tt10409252,4
tt10409260,4
tt10409274,8
tt10409304,9
tt10409308,0
tt10409316,6
tt10409348,6
tt10409362,6
tt10409366,4
tt10409368,4
tt10409370,4
tt10409372,4
tt10409374,4
tt10409376,4
tt10409378,4
tt10409380,4
tt10409382,4
tt10409384,4
tt10409386,4
tt10409388,4
tt10409390,4
tt10409392,4
tt10409394,4
tt10409396,4
tt10409398,4
tt10409400,4
tt10409402,4
tt10409404,4
tt10409406,4
tt10409408,4
tt10409410,4
tt10409412,4
tt10409414,4
tt10409416,4
tt10409418,4
tt10409420,4
tt10409422,4
tt10409424,4
tt10409446,4
tt10409494,6
tt10409502,4
tt10409508,4
tt10409512,8
tt10409514,4
tt10409520,4
tt10409524,4
tt10409526,4
tt10409530,4
tt10409532,4
tt10409534,4
tt10409562,8
tt10409610,6
tt10409628,0
tt10409648,4
tt10409650,4
tt10409652,4
tt10409654,4
tt10409656,4
tt10409658,4
tt10409660,4
tt10409662,4
tt10409664,4
tt10409668,4
tt10409686,8
tt10409690,4
tt10409708,8
tt10409720,8
tt10409742,2
tt10409744,2
tt10409772,4
tt10409776,4
tt10409784,0
tt10409796,6
tt10409826,2
tt10409882,6
tt10409884,0
tt10409922,6
tt10409950,4
tt10409994,7
tt10410022,6
tt10410046,0
tt10410060,10
tt10410084,8
tt10410088,4
tt10410100,4
tt10410102,4
tt10410116,4
tt10410124,4
tt10410126,4
tt10410132,4
tt10410136,4
tt10410140,4
tt10410204,4
tt10410210,4
tt10410216,4
tt10410232,4
tt10410242,8
tt10410294,4
tt10410322,8
tt10410326,9
tt10410330,0
tt10410340,4
tt10410342,4
tt10410344,4
tt10410350,0
tt10410356,4
tt10410400,6
tt10410404,4
tt10410410,0
tt10410462,8
tt10410518,8
tt10410532,4
tt10410534,4
tt10410566,4
tt10410574,4
tt10410618,4
tt10410654,4
tt10410670,4
tt10410672,4
tt10410674,4
tt10410678,4
tt10410680,4
tt10410682,4
tt10410684,4
tt10410692,4
tt10410694,4
tt10410696,4
tt10410700,4
tt10410702,4
tt10410704,4
tt10410706,4
tt10410708,4
tt10410712,4
tt10410714,4
tt10410716,4
tt10410720,4
tt10410724,4
tt10410726,4
tt10410728,4
tt10410730,4
tt10410732,4
tt10410736,4
tt10410740,4
tt10410742,4
tt10410744,4
tt10410746,4
tt10410750,4
tt10410754,4
tt10410756,4
tt10410758,4
tt10410760,4
tt10410764,4
tt10410766,4
tt10410768,4
tt10410770,4
tt10410772,4
tt10410774,4
tt10410776,4
tt10410844,8
tt10410850,6
tt10410856,2
tt10411034,0
tt10411040,8
tt10411260,0
tt10411268,6
tt10411318,4
tt10411334,2
tt10411348,4
tt10411418,4
tt10411422,4
tt10411424,4
tt10411426,4
tt10411428,4
tt10411430,4
tt10411432,4
tt10411434,4
tt10411436,4
tt10411440,4
tt10411442,4
tt10411444,4
tt10411446,4
tt10411448,4
tt10411452,4
tt10411454,4
tt10411456,4
tt10411458,4
tt10411460,4
tt10411472,4
tt10411474,4
tt10411476,4
tt10411478,4
tt10411480,4
tt10411482,4
tt10411486,4
tt10411488,4
tt10411492,4
tt10411494,4
tt10411496,4
tt10411498,4
tt10411500,4
tt10411502,4
tt10411506,4
tt10411508,4
tt10411510,4
tt10411512,4
tt10411664,8
tt10411702,9
tt10411708,2
tt10411710,8
tt10411712,2
tt10411724,4
tt10411726,4
tt10411728,4
tt10411730,4
tt10411732,4
tt10411734,4
tt10411736,4
tt10411740,4
tt10411742,4
tt10411744,4
tt10411746,4
tt10411748,4
tt10411750,4
tt10411752,4
tt10411754,4
tt10411756,4
tt10411758,4
tt10411760,4
tt10411762,4
tt10411764,4
tt10411768,4
tt10411770,4
tt10411774,4
tt10411776,4
tt10411780,4
tt10411800,4
tt10411802,4
tt10411804,4
tt10411806,4
tt10411808,4
tt10411812,4
tt10411816,4
tt10411818,4
tt10411824,4
tt10411826,4
tt10411828,4
tt10411830,4
tt10411832,4
tt10411834,4
tt10411836,4
tt10411838,4
tt10411840,4
tt10411842,4
tt10411844,4
tt10411846,4
tt10411852,8
tt10411878,0
tt10411954,2
tt10412060,4
tt10412082,4
tt10412112,4
tt10412130,4
tt10412514,4
tt10412638,0
tt10412726,8
tt10412850,8
tt10412874,8
tt10412916,4
tt10412922,4
tt10412924,4
tt10412928,4
tt10412930,4
tt10412932,4
tt10412934,4
tt10412944,4
tt10412946,4
tt10412948,4
tt10412954,4
tt10412956,4
tt10412960,4
tt10412966,4
tt10412970,4
tt10412974,4
tt10412976,4
tt10412980,0
tt10412982,4
tt10412988,4
tt10412990,4
tt10412996,4
tt10413002,4
tt10413008,4
tt10413022,4
tt10413030,4
tt10413038,5
tt10413054,4
tt10413072,4
tt10413074,4
tt10413078,4
tt10413082,4
tt10413086,4
tt10413088,4
tt10413090,4
tt10413100,4
tt10413112,4
tt10413116,4
tt10413122,4
tt10413132,4
tt10413134,8
tt10413142,4
tt10413144,8
tt10413146,4
tt10413150,6
tt10413158,4
tt10413160,4
tt10413164,8
tt10413166,2
tt10413176,8
tt10413186,4
tt10413222,8
tt10413234,4
tt10413240,4
tt10413242,4
tt10413244,4
tt10413246,2
tt10413266,4
tt10413268,0
tt10413282,0
tt10413294,8
tt10413302,4
tt10413306,4
tt10413312,4
tt10413314,4
tt10413316,4
tt10413320,4
tt10413334,4
tt10413342,4
tt10413350,4
tt10413354,4
tt10413360,4
tt10413364,4
tt10413378,4
tt10413382,4
tt10413386,4
tt10413390,4
tt10413392,0
tt10413394,4
tt10413398,4
tt10413412,7
tt10413436,4
tt10413440,4
tt10413466,0
tt10413474,0
tt10413496,8
tt10413518,0
tt10413540,8
tt10413550,4
tt10413552,4
tt10413554,4
tt10413558,4
tt10413560,4
tt10413564,4
tt10413612,8
tt10413638,8
tt10413642,8
tt10413704,8
tt10413708,8
tt10413774,2
tt10413778,0
tt10413806,0
tt10413834,4
tt10413838,6
tt10413842,2
tt10413864,4
tt10413874,8
tt10413898,8
tt10413918,8
tt10413930,8
tt10414010,8
tt10414036,8
tt10414058,8
tt10414062,8
tt10414114,4
tt10414182,4
tt10414284,8
tt10414468,8
tt10414526,4
tt10414532,0
tt10414578,4
tt10414582,4
tt10414588,4
tt10414592,4
tt10414594,4
tt10414598,8
tt10414606,6
tt10414644,4
tt10414648,4
tt10414650,4
tt10414674,0
tt10414680,4
tt10414682,8
tt10414696,4
